sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"6h",6,25,5,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,423,26,12015,2002.5,31411.76,2403,5,132,3.8,6.4,0.38,29093.49,0,"HIGH",100
"6h",6,25,10,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,423,42,19408,3234.67,31859.92,1940.8,10,132,7.6,10.2,0.61,29509.85,0,"HIGH",100
"6h",6,25,20,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,423,73,33733,5622.17,32177.74,1686.65,20,132,15.2,17.5,1.05,29804.19,0,"HIGH",100
"6h",6,25,50,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,423,168,77633,12938.83,32425.9,1552.66,50,132,37.9,39.9,2.39,30033.7,0,"HIGH",100
"6h",6,25,100,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,423,327,151107,25184.5,32519.44,1511.07,100,132,75.8,77.4,4.65,30120.36,0,"HIGH",100
"12h",12,25,0,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,847,10,4621,385.08,29653.48,4621,0,266,0,1.3,0.16,27465.88,0,"HIGH",100
"12h",12,25,5,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,847,26,12015,1001.25,31411.76,2403,5,266,1.9,3.2,0.38,29093.49,0,"HIGH",100
"12h",12,25,10,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,847,42,19408,1617.33,31859.92,1940.8,10,266,3.8,5.1,0.61,29509.85,0,"HIGH",100
"12h",12,25,20,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,847,73,33733,2811.08,32177.74,1686.65,20,266,7.5,8.7,1.05,29804.19,0,"HIGH",100
"12h",12,25,50,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,847,168,77633,6469.42,32425.9,1552.66,50,266,18.8,20,2.39,30033.7,0,"HIGH",100
"12h",12,25,100,10,100,"Lutador","Marco Zero",4523,1356,9,42,51,847,327,151107,12592.25,32519.44,1511.07,100,266,37.6,38.7,4.65,30120.36,0,"HIGH",100
"6h",6,25,0,10,100,"Assassino","Marco Zero",1794,538,9,35,44,490,9,3774,629,30878.18,3774,0,172,0,2,0.12,14033.62,0,"HIGH",81.7
"6h",6,25,5,10,100,"Assassino","Marco Zero",1794,538,9,35,44,490,23,9644,1607.33,32877.27,1928.8,5,172,2.9,4.9,0.29,14943.2,0,"HIGH",80.3
"6h",6,25,10,10,100,"Assassino","Marco Zero",1794,538,9,35,44,490,37,15514,2585.67,33403.35,1551.4,10,172,5.8,7.7,0.46,15182.57,0,"HIGH",79.9
"6h",6,25,20,10,100,"Assassino","Marco Zero",1794,538,9,35,44,490,65,27255,4542.5,33787.19,1362.75,20,172,11.6,13.4,0.81,15356.65,0,"HIGH",80.8
"6h",6,25,50,10,100,"Assassino","Marco Zero",1794,538,9,35,44,490,150,62895,10482.5,34079.17,1257.9,50,172,29.1,30.8,1.85,15489.64,0,"HIGH",81
"6h",6,25,100,10,100,"Assassino","Marco Zero",1794,538,9,35,44,490,291,122016,20336,34188.79,1220.16,100,172,58.1,59.5,3.57,15539.51,0,"HIGH",80.7
"12h",12,25,0,10,100,"Assassino","Marco Zero",1794,538,9,35,44,981,9,3774,314.5,30878.18,3774,0,346,0,1,0.12,14033.62,0,"HIGH",81.7
"12h",12,25,5,10,100,"Assassino","Marco Zero",1794,538,9,35,44,981,23,9644,803.67,32877.27,1928.8,5,346,1.4,2.4,0.29,14943.2,0,"HIGH",80.3
"12h",12,25,10,10,100,"Assassino","Marco Zero",1794,538,9,35,44,981,37,15514,1292.83,33403.35,1551.4,10,346,2.9,3.9,0.46,15182.57,0,"HIGH",79.9
"12h",12,25,20,10,100,"Assassino","Marco Zero",1794,538,9,35,44,981,65,27255,2271.25,33787.19,1362.75,20,346,5.8,6.7,0.81,15356.65,0,"HIGH",80.8
"12h",12,25,50,10,100,"Assassino","Marco Zero",1794,538,9,35,44,981,150,62895,5241.25,34079.17,1257.9,50,346,14.5,15.4,1.85,15489.64,0,"HIGH",81
"12h",12,25,100,10,100,"Assassino","Marco Zero",1794,538,9,35,44,981,291,122016,10168,34188.79,1220.16,100,346,28.9,29.7,3.57,15539.51,0,"HIGH",80.7
"6h",6,25,0,10,100,"Atirador","Marco Zero",1834,550,9,35,44,490,9,3774,629,30878.18,3774,0,165,0,2,0.12,13815.65,0,"HIGH",81.7
"6h",6,25,5,10,100,"Atirador","Marco Zero",1834,550,9,35,44,490,24,10063,1677.17,32933.45,2012.6,5,165,3,5.1,0.31,14736.7,0,"HIGH",83.8
"6h",6,25,10,10,100,"Atirador","Marco Zero",1834,550,9,35,44,490,39,16353,2725.5,33449.32,1635.3,10,165,6.1,8.1,0.49,14966.96,0,"HIGH",84.3
"6h",6,25,20,10,100,"Atirador","Marco Zero",1834,550,9,35,44,490,68,28512,4752,33808.7,1425.6,20,165,12.1,14.1,0.84,15128.25,0,"HIGH",84.5
"6h",6,25,50,10,100,"Atirador","Marco Zero",1834,550,9,35,44,490,156,65411,10901.83,34087.96,1308.22,50,165,30.3,32,1.92,15252.95,0,"HIGH",84.3
"6h",6,25,100,10,100,"Atirador","Marco Zero",1834,550,9,35,44,490,302,126629,21104.83,34193.25,1266.29,100,165,60.6,61.7,3.7,15300.06,0,"HIGH",83.8
"12h",12,25,0,10,100,"Atirador","Marco Zero",1834,550,9,35,44,981,9,3774,314.5,30878.18,3774,0,333,0,1,0.12,13815.65,0,"HIGH",81.7
"12h",12,25,5,10,100,"Atirador","Marco Zero",1834,550,9,35,44,981,24,10063,838.58,32933.45,2012.6,5,333,1.5,2.5,0.31,14736.7,0,"HIGH",83.8
"12h",12,25,10,10,100,"Atirador","Marco Zero",1834,550,9,35,44,981,39,16353,1362.75,33449.32,1635.3,10,333,3,4.1,0.49,14966.96,0,"HIGH",84.3
"12h",12,25,20,10,100,"Atirador","Marco Zero",1834,550,9,35,44,981,68,28512,2376,33808.7,1425.6,20,333,6,7,0.84,15128.25,0,"HIGH",84.5
"12h",12,25,50,10,100,"Atirador","Marco Zero",1834,550,9,35,44,981,156,65411,5450.92,34087.96,1308.22,50,333,15,16,1.92,15252.95,0,"HIGH",84.3
"12h",12,25,100,10,100,"Atirador","Marco Zero",1834,550,9,35,44,981,302,126629,10552.42,34193.25,1266.29,100,333,30,30.9,3.7,15300.06,0,"HIGH",83.8
"6h",6,25,0,10,100,"Medico","Marco Zero",4028,1510,9,41,50,432,8,3697,616.17,29576,3697,0,141,0,2.1,0.13,31721.6,0,"HIGH",80
"6h",6,25,5,10,100,"Medico","Marco Zero",4028,1510,9,41,50,432,23,10628,1771.33,31884,2125.6,5,141,3.5,5.6,0.33,34199.85,0,"HIGH",88.5
"6h",6,25,10,10,100,"Medico","Marco Zero",4028,1510,9,41,50,432,38,17560,2926.67,32418.46,1756,10,141,7.1,9,0.54,34771.75,0,"HIGH",90.5
"6h",6,25,20,10,100,"Medico","Marco Zero",4028,1510,9,41,50,432,69,31885,5314.17,32796,1594.25,20,141,14.2,16.2,0.97,35176.99,0,"HIGH",94.5
"6h",6,25,50,10,100,"Medico","Marco Zero",4028,1510,9,41,50,432,160,73936,12322.67,33064.55,1478.72,50,141,35.5,37.3,2.24,35465.14,0,"HIGH",95.2
"6h",6,25,100,10,100,"Medico","Marco Zero",4028,1510,9,41,50,432,312,144175,24029.17,33164.86,1441.75,100,141,70.9,72.5,4.35,35572.78,0,"HIGH",95.4
"12h",12,25,0,10,100,"Medico","Marco Zero",4028,1510,9,41,50,864,8,3697,308.08,29576,3697,0,282,0,1,0.13,31721.6,0,"HIGH",80
"12h",12,25,5,10,100,"Medico","Marco Zero",4028,1510,9,41,50,864,23,10628,885.67,31884,2125.6,5,282,1.8,2.8,0.33,34199.85,0,"HIGH",88.5
"12h",12,25,10,10,100,"Medico","Marco Zero",4028,1510,9,41,50,864,38,17560,1463.33,32418.46,1756,10,282,3.5,4.5,0.54,34771.75,0,"HIGH",90.5
"12h",12,25,20,10,100,"Medico","Marco Zero",4028,1510,9,41,50,864,69,31885,2657.08,32796,1594.25,20,282,7.1,8.1,0.97,35176.99,0,"HIGH",94.5
"12h",12,25,50,10,100,"Medico","Marco Zero",4028,1510,9,41,50,864,160,73936,6161.33,33064.55,1478.72,50,282,17.7,18.6,2.24,35465.14,0,"HIGH",95.2
"12h",12,25,100,10,100,"Medico","Marco Zero",4028,1510,9,41,50,864,312,144175,12014.58,33164.86,1441.75,100,282,35.5,36.2,4.35,35572.78,0,"HIGH",95.4
"6h",6,50,0,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,1457,655,6353,1058.83,2352.5,6353,0,14,0,45,2.7,259.52,0,"HIGH",100
"6h",6,50,5,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,1457,1028,9972,1662,2354.08,1994.4,5,14,35.7,70.6,4.24,259.67,0,"HIGH",100
"6h",6,50,10,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,1457,1402,13599,2266.5,2354.53,1359.9,10,14,71.4,96.3,5.78,259.73,0,"HIGH",99.7
"6h",6,50,20,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,1457,1457,14133,2355.5,2355.5,1009.5,14,14,142.9,100,6,259.83,37.38,"MEDIUM",100
"6h",6,50,50,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,1457,1457,14133,2355.5,2355.5,1009.5,14,14,357.1,100,6,259.83,37.38,"MEDIUM",100
"6h",6,50,100,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,1457,1457,14133,2355.5,2355.5,1009.5,14,14,714.3,100,6,259.83,37.38,"MEDIUM",100
"12h",12,50,0,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,2914,655,6353,529.42,2352.5,6353,0,34,0,22.5,2.7,259.52,0,"HIGH",100
"12h",12,50,5,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,2914,1028,9972,831,2354.08,1994.4,5,34,14.7,35.3,4.24,259.67,0,"HIGH",100
"12h",12,50,10,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,2914,1402,13599,1133.25,2354.53,1359.9,10,34,29.4,48.1,5.78,259.73,0,"HIGH",99.7
"12h",12,50,20,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,2914,2150,20855,1737.92,2355.18,1042.75,20,34,58.8,73.8,8.85,259.8,0,"HIGH",94.8
"12h",12,50,50,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,2914,2914,28266,2355.5,2355.5,831.35,34,34,147.1,100,12,259.83,43.23,"MEDIUM",100
"12h",12,50,100,1,10,"Lutador","Subúrbio Silencioso",701,80,6,8.82,14.82,2914,2914,28266,2355.5,2355.5,831.35,34,34,294.1,100,12,259.83,43.23,"MEDIUM",100
"6h",6,50,0,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,1464,234,2106,351,2187.26,2106,0,18,0,16,0.96,255.18,0,"HIGH",33.1
"6h",6,50,5,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,1464,615,5535,922.5,2193.04,1107,5,18,27.8,42.1,2.52,255.86,0,"HIGH",55.5
"6h",6,50,10,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,1464,996,8964,1494,2194.41,896.4,10,18,55.6,68.1,4.08,256.01,0,"HIGH",65.7
"6h",6,50,20,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,1464,1464,13176,2196,2196,732,18,18,111.1,100,6,256.2,60.49,"LOW",93.2
"6h",6,50,50,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,1464,1464,13176,2196,2196,732,18,18,277.8,100,6,256.2,60.49,"LOW",93.2
"6h",6,50,100,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,1464,1464,13176,2196,2196,732,18,18,555.6,100,6,256.2,60.49,"LOW",93.2
"12h",12,50,0,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,2928,234,2106,175.5,2187.26,2106,0,37,0,8,0.96,255.18,0,"HIGH",33.1
"12h",12,50,5,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,2928,615,5535,461.25,2193.04,1107,5,37,13.5,21,2.52,255.86,0,"HIGH",55.5
"12h",12,50,10,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,2928,996,8964,747,2194.41,896.4,10,37,27,34,4.08,256.01,0,"HIGH",65.7
"12h",12,50,20,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,2928,1758,15822,1318.5,2195.36,791.1,20,37,54.1,60.1,7.21,256.13,0,"HIGH",71.9
"12h",12,50,50,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,2928,2928,26352,2196,2196,712.22,37,37,135.1,100,12,256.2,53.5,"MEDIUM",93.2
"12h",12,50,100,1,10,"Assassino","Subúrbio Silencioso",246,80,6,8.75,14.75,2928,2928,26352,2196,2196,712.22,37,37,270.3,100,12,256.2,53.5,"MEDIUM",93.2
"6h",6,50,0,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,1494,262,2358,393,2233.69,2358,0,17,0,17.6,1.06,253.15,0,"HIGH",37.1
"6h",6,50,5,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,1494,654,5886,981,2238.79,1177.2,5,17,29.4,43.8,2.63,253.73,0,"HIGH",59
"6h",6,50,10,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,1494,1047,9423,1570.5,2240.08,942.3,10,17,58.8,70.1,4.21,253.88,0,"HIGH",69.1
"6h",6,50,20,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,1494,1494,13446,2241,2241,790.94,17,17,117.6,100,6,253.98,38.85,"MEDIUM",95.1
"6h",6,50,50,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,1494,1494,13446,2241,2241,790.94,17,17,294.1,100,6,253.98,38.85,"MEDIUM",95.1
"6h",6,50,100,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,1494,1494,13446,2241,2241,790.94,17,17,588.2,100,6,253.98,38.85,"MEDIUM",95.1
"12h",12,50,0,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,2989,262,2358,196.5,2233.69,2358,0,36,0,8.8,1.06,253.15,0,"HIGH",37.1
"12h",12,50,5,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,2989,654,5886,490.5,2238.79,1177.2,5,36,13.9,21.9,2.63,253.73,0,"HIGH",59
"12h",12,50,10,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,2989,1047,9423,785.25,2240.08,942.3,10,36,27.8,35.1,4.21,253.88,0,"HIGH",69.1
"12h",12,50,20,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,2989,1831,16479,1373.25,2240.99,823.95,20,36,55.6,61.3,7.35,253.98,0,"HIGH",74.9
"12h",12,50,50,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,2989,2989,26901,2241.75,2241.75,747.25,36,36,138.9,100,12,254.07,37.02,"MEDIUM",95.2
"12h",12,50,100,1,10,"Atirador","Subúrbio Silencioso",268,80,6,8.45,14.45,2989,2989,26901,2241.75,2241.75,747.25,36,36,277.8,100,12,254.07,37.02,"MEDIUM",95.2
"6h",6,50,0,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,1410,544,5277,879.5,2276.76,5277,0,13,0,38.6,2.32,272.26,0,"HIGH",83.1
"6h",6,50,5,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,1410,975,9458,1576.33,2278.65,1891.6,5,13,38.5,69.2,4.15,272.48,0,"HIGH",94.8
"6h",6,50,10,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,1410,1406,13638,2273,2279.21,1363.8,10,13,76.9,99.7,5.98,272.57,0,"HIGH",100
"6h",6,50,20,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,1410,1410,13677,2279.5,2279.5,1052.08,13,13,153.8,100,6,272.6,46.9,"MEDIUM",96.8
"6h",6,50,50,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,1410,1410,13677,2279.5,2279.5,1052.08,13,13,384.6,100,6,272.6,46.9,"MEDIUM",96.8
"6h",6,50,100,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,1410,1410,13677,2279.5,2279.5,1052.08,13,13,769.2,100,6,272.6,46.9,"MEDIUM",96.8
"12h",12,50,0,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,2821,544,5277,439.75,2276.76,5277,0,29,0,19.3,2.32,272.26,0,"HIGH",83.1
"12h",12,50,5,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,2821,975,9458,788.17,2278.65,1891.6,5,29,17.2,34.6,4.15,272.48,0,"HIGH",94.8
"12h",12,50,10,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,2821,1406,13638,1136.5,2279.21,1363.8,10,29,34.5,49.9,5.98,272.57,0,"HIGH",100
"12h",12,50,20,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,2821,2268,22000,1833.33,2279.9,1100,20,29,69,80.4,9.65,272.64,0,"HIGH",100
"12h",12,50,50,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,2821,2821,27364,2280.33,2280.33,943.59,29,29,172.4,100,12,272.7,41.08,"MEDIUM",96.8
"12h",12,50,100,1,10,"Medico","Subúrbio Silencioso",632,100,6,9.31,15.31,2821,2821,27364,2280.33,2280.33,943.59,29,29,344.8,100,12,272.7,41.08,"MEDIUM",96.8
"6h",6,50,0,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,679,529,8729,1454.83,1865.09,8729,0,10,0,78,4.68,262.23,0,"HIGH",100
"6h",6,50,5,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,679,679,11204,1867.33,1867.33,2240.8,5,10,50,100,6,262.55,4.37,"HIGH",100
"6h",6,50,10,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,679,679,11204,1867.33,1867.33,1120.4,10,10,100,100,6,262.55,36.92,"MEDIUM",100
"6h",6,50,20,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,679,679,11204,1867.33,1867.33,1120.4,10,10,200,100,6,262.55,36.92,"MEDIUM",100
"6h",6,50,50,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,679,679,11204,1867.33,1867.33,1120.4,10,10,500,100,6,262.55,36.92,"MEDIUM",100
"6h",6,50,100,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,679,679,11204,1867.33,1867.33,1120.4,10,10,999,100,6,262.55,36.92,"MEDIUM",100
"12h",12,50,0,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,1358,529,8729,727.42,1865.09,8729,0,30,0,39,4.68,262.23,0,"HIGH",100
"12h",12,50,5,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,1358,702,11583,965.25,1865.85,2316.6,5,30,16.7,51.7,6.21,262.35,0,"HIGH",100
"12h",12,50,10,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,1358,874,14421,1201.75,1866.38,1442.1,10,30,33.3,64.4,7.73,262.42,0,"HIGH",100
"12h",12,50,20,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,1358,1219,20114,1676.17,1867.03,1005.7,20,30,66.7,89.8,10.77,262.51,0,"HIGH",100
"12h",12,50,50,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,1358,1358,22407,1867.25,1867.25,746.9,30,30,166.7,100,12,262.55,38.93,"MEDIUM",100
"12h",12,50,100,2,20,"Lutador","Distrito da Ferrugem",1229,80,6,25.79,31.79,1358,1358,22407,1867.25,1867.25,746.9,30,30,333.3,100,12,262.55,38.93,"MEDIUM",100
"6h",6,50,0,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,717,183,2763,460.5,1795.97,2763,0,17,0,25.6,1.54,260.5,0,"HIGH",31.7
"6h",6,50,5,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,717,366,5527,921.17,1801.19,1105.4,5,17,29.4,51.1,3.07,261.21,0,"HIGH",49.3
"6h",6,50,10,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,717,548,8275,1379.17,1802.73,827.5,10,17,58.8,76.5,4.59,261.45,0,"HIGH",73.9
"6h",6,50,20,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,717,717,10827,1804.5,1804.5,636.88,17,17,117.6,100,6,261.71,47.7,"MEDIUM",96.6
"6h",6,50,50,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,717,717,10827,1804.5,1804.5,636.88,17,17,294.1,100,6,261.71,47.7,"MEDIUM",96.6
"6h",6,50,100,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,717,717,10827,1804.5,1804.5,636.88,17,17,588.2,100,6,261.71,47.7,"MEDIUM",96.6
"12h",12,50,0,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,1435,183,2763,230.25,1795.97,2763,0,37,0,12.8,1.54,260.5,0,"HIGH",31.7
"12h",12,50,5,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,1435,366,5527,460.58,1801.19,1105.4,5,37,13.5,25.6,3.07,261.21,0,"HIGH",47.7
"12h",12,50,10,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,1435,548,8275,689.58,1802.73,827.5,10,37,27,38.3,4.59,261.45,0,"HIGH",57.4
"12h",12,50,20,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,1435,914,13801,1150.08,1803.95,690.05,20,37,54.1,63.8,7.65,261.64,0,"HIGH",68.6
"12h",12,50,50,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,1435,1435,21669,1805.75,1805.75,585.65,37,37,135.1,100,12,261.89,54.56,"MEDIUM",96.7
"12h",12,50,100,2,20,"Assassino","Distrito da Ferrugem",402,80,6,24.1,30.1,1435,1435,21669,1805.75,1805.75,585.65,37,37,270.3,100,12,261.89,54.56,"MEDIUM",96.7
"6h",6,50,0,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,717,214,3231,538.5,1797.36,3231,0,15,0,30,1.8,235.71,0,"HIGH",37
"6h",6,50,5,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,717,416,6282,1047,1801.76,1256.4,5,15,33.3,58.1,3.49,236.24,0,"HIGH",56.1
"6h",6,50,10,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,717,618,9332,1555.33,1803.1,933.2,10,15,66.7,86.3,5.18,236.43,0,"HIGH",83.3
"6h",6,50,20,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,717,717,10827,1804.5,1804.5,721.8,15,15,133.3,100,6,236.61,48.19,"MEDIUM",96.6
"6h",6,50,50,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,717,717,10827,1804.5,1804.5,721.8,15,15,333.3,100,6,236.61,48.19,"MEDIUM",96.6
"6h",6,50,100,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,717,717,10827,1804.5,1804.5,721.8,15,15,666.7,100,6,236.61,48.19,"MEDIUM",96.6
"12h",12,50,0,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,1435,214,3231,269.25,1797.36,3231,0,33,0,15,1.8,235.71,0,"HIGH",37
"12h",12,50,5,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,1435,416,6282,523.5,1801.76,1256.4,5,33,15.2,29.1,3.49,236.24,0,"HIGH",54.2
"12h",12,50,10,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,1435,618,9332,777.67,1803.1,933.2,10,33,30.3,43.1,5.18,236.43,0,"HIGH",64.7
"12h",12,50,20,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,1435,1022,15432,1286,1804.19,771.6,20,33,60.6,71.3,8.55,236.58,0,"HIGH",76.7
"12h",12,50,50,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,1435,1435,21669,1805.75,1805.75,656.64,33,33,151.5,100,12,236.78,52.52,"MEDIUM",96.7
"12h",12,50,100,2,20,"Atirador","Distrito da Ferrugem",424,80,6,24.1,30.1,1435,1435,21669,1805.75,1805.75,656.64,33,33,303,100,12,236.78,52.52,"MEDIUM",96.7
"6h",6,50,0,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,673,426,7029,1171.5,1849.01,7029,0,11,0,63.4,3.8,292.48,0,"HIGH",80.5
"6h",6,50,5,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,673,617,10181,1696.83,1850.45,2036.2,5,11,45.5,91.7,5.5,292.69,0,"HIGH",90.9
"6h",6,50,10,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,673,673,11105,1850.83,1850.83,1110.5,10,11,90.9,100,6,292.76,31.97,"MEDIUM",99.1
"6h",6,50,20,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,673,673,11105,1850.83,1850.83,1009.55,11,11,181.8,100,6,292.76,40.96,"MEDIUM",99.1
"6h",6,50,50,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,673,673,11105,1850.83,1850.83,1009.55,11,11,454.5,100,6,292.76,40.96,"MEDIUM",99.1
"6h",6,50,100,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,673,673,11105,1850.83,1850.83,1009.55,11,11,909.1,100,6,292.76,40.96,"MEDIUM",99.1
"12h",12,50,0,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,1347,426,7029,585.75,1849.01,7029,0,28,0,31.7,3.8,292.48,0,"HIGH",80.5
"12h",12,50,5,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,1347,617,10181,848.42,1850.45,2036.2,5,28,17.9,45.8,5.5,292.69,0,"HIGH",87.9
"12h",12,50,10,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,1347,809,13349,1112.42,1851.14,1334.9,10,28,35.7,60.1,7.21,292.8,0,"HIGH",92.6
"12h",12,50,20,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,1347,1192,19668,1639,1851.8,983.4,20,28,71.4,88.5,10.62,292.92,0,"HIGH",97.8
"12h",12,50,50,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,1347,1347,22226,1852.17,1852.17,793.79,28,28,178.6,100,12,292.97,35.64,"MEDIUM",99.2
"12h",12,50,100,2,20,"Medico","Distrito da Ferrugem",1112,100,6,26.05,32.05,1347,1347,22226,1852.17,1852.17,793.79,28,28,357.1,100,12,292.97,35.64,"MEDIUM",99.2
"6h",6,50,0,3,30,"Lutador","Hospital Santa Ruína",1739,169,6,32.89,38.89,555,226,6690,1115,2728.13,6690,0,19,0,40.9,2.45,708.72,0,"HIGH",100
