tier,position,mobName,mobRank,mobLevel,className,gear,reinforcement,gathering,pet,potion,characterLevel,equipmentTier,hp,attack,defense,baseTtkSeconds,ttkSeconds,ttkDeltaFromPetPercent,expectedAttacksPerKill,expectedDamagePerAttack,expectedDamagePerKill,incomingDamageMultiplier,safeKillsWithoutPotions,safeKillsWithPotions,potionName,potionHealAmount,potionBuyPrice,killsResolvedInProjection,potionsUsedInProjection,potionsPer100Kills,potionGoldPer100Kills,defeatsInProjection,defeatedAtKill,riskLevel,survives100Kills,huntingSecondsPerEnemy,killsPerHour,effectiveXpPerHour
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"RECOMMENDED","NONE","NONE",41,5,2183,328,393,87,87,0,2.8835,12.51,36.07,1,60,60,"Poção de Vida Maior",445,180,61,0,0,0,1,61,"HIGH",false,7,38.3,2068.09
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"RECOMMENDED","NONE","CURRENT_TIER",41,5,2183,328,393,87,87,0,2.8835,12.51,36.07,1,60,100,"Poção de Vida Maior",445,180,100,5,5,900,0,,"MEDIUM",true,7,38.3,2068.09
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"RECOMMENDED","CURRENT_TIER","NONE",41,5,2183,328,393,87,80.475,7.5,2.8017,12.51,35.04,1,62,62,"Poção de Vida Maior",445,180,63,0,0,0,1,63,"HIGH",false,7,41.15,2222.35
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",41,5,2183,328,393,87,80.475,7.5,2.8017,12.51,35.04,1,62,100,"Poção de Vida Maior",445,180,100,5,5,900,0,,"MEDIUM",true,7,41.15,2222.35
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"FULL","NONE","NONE",41,5,2345,375.5,433,74,74,0,2.7159,10.15,27.56,1,85,85,"Poção de Vida Maior",463,180,86,0,0,0,1,86,"HIGH",false,7,44.44,2400
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"FULL","NONE","CURRENT_TIER",41,5,2345,375.5,433,74,74,0,2.7159,10.15,27.56,1,85,100,"Poção de Vida Maior",463,180,100,3,3,540,0,,"MEDIUM",true,7,44.44,2400
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"FULL","CURRENT_TIER","NONE",41,5,2345,375.5,433,74,68.45,7.5,2.6382,10.15,26.77,1,87,87,"Poção de Vida Maior",463,180,88,0,0,0,1,88,"HIGH",false,7,47.71,2576.54
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",0,"FULL","CURRENT_TIER","CURRENT_TIER",41,5,2345,375.5,433,74,68.45,7.5,2.6382,10.15,26.77,1,87,100,"Poção de Vida Maior",463,180,100,3,3,540,0,,"MEDIUM",true,7,47.71,2576.54
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"NONE","NONE","NONE",41,5.75,1538,311.5,227,91,91,0,2.7556,19.8,54.57,1,28,28,"Poção de Vida Maior",372,180,29,0,0,0,1,29,"HIGH",false,7,36.73,1983.67
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"NONE","NONE","CURRENT_TIER",41,5.75,1538,311.5,227,91,91,0,2.7556,19.8,54.57,1,28,100,"Poção de Vida Maior",372,180,100,12,12,2160,0,,"MEDIUM",true,7,36.73,1983.67
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"NONE","CURRENT_TIER","NONE",41,5.75,1538,311.5,227,91,84.175,7.5,2.6777,19.8,53.03,1,29,29,"Poção de Vida Maior",372,180,30,0,0,0,1,30,"HIGH",false,7,39.48,2132.16
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"NONE","CURRENT_TIER","CURRENT_TIER",41,5.75,1538,311.5,227,91,84.175,7.5,2.6777,19.8,53.03,1,29,100,"Poção de Vida Maior",372,180,100,12,12,2160,0,,"MEDIUM",true,7,39.48,2132.16
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"RECOMMENDED","NONE","NONE",41,5.75,2258,356.5,411,81,81,0,2.6399,12.51,33.02,1,68,68,"Poção de Vida Maior",453,180,69,0,0,0,1,69,"HIGH",false,7,40.91,2209.09
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"RECOMMENDED","NONE","CURRENT_TIER",41,5.75,2258,356.5,411,81,81,0,2.6399,12.51,33.02,1,68,100,"Poção de Vida Maior",453,180,100,5,5,900,0,,"MEDIUM",true,7,40.91,2209.09
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"RECOMMENDED","CURRENT_TIER","NONE",41,5.75,2258,356.5,411,81,74.925,7.5,2.5647,12.51,32.08,1,70,70,"Poção de Vida Maior",453,180,71,0,0,0,1,71,"HIGH",false,7,43.94,2372.9
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",41,5.75,2258,356.5,411,81,74.925,7.5,2.5647,12.51,32.08,1,70,100,"Poção de Vida Maior",453,180,100,4,4,720,0,,"MEDIUM",true,7,43.94,2372.9
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"FULL","NONE","NONE",41,5.75,2420,404,451,70,70,0,2.5007,10.15,25.38,1,95,95,"Poção de Vida Maior",471,180,96,0,0,0,1,96,"HIGH",false,7,46.75,2524.68
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"FULL","NONE","CURRENT_TIER",41,5.75,2420,404,451,70,70,0,2.5007,10.15,25.38,1,95,100,"Poção de Vida Maior",471,180,100,3,3,540,0,,"MEDIUM",true,7,46.75,2524.68
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"FULL","CURRENT_TIER","NONE",41,5.75,2420,404,451,70,64.75,7.5,2.4291,10.15,24.65,1,98,98,"Poção de Vida Maior",471,180,99,0,0,0,1,99,"HIGH",false,7,50.17,2709.41
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","CURRENT",3,"FULL","CURRENT_TIER","CURRENT_TIER",41,5.75,2420,404,451,70,64.75,7.5,2.4291,10.15,24.65,1,98,100,"Poção de Vida Maior",471,180,100,2,2,360,0,,"MEDIUM",true,7,50.17,2709.41
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"NONE","NONE","NONE",41,3,1343,241,178,138,138,0,18,92.04,1656.78,4,0,0,"Poção de Vida Maior",350,180,1,0,0,0,1,1,"LETHAL",false,7,24.83,1340.69
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"NONE","NONE","CURRENT_TIER",41,3,1343,241,178,138,138,0,18,92.04,1656.78,4,0,1,"Poção de Vida Maior",350,180,2,1,50,9000,1,2,"HIGH",false,7,24.83,1340.69
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"NONE","CURRENT_TIER","NONE",41,3,1343,241,178,138,127.65,7.5,18,92.04,1656.78,4,0,0,"Poção de Vida Maior",350,180,1,0,0,0,1,1,"LETHAL",false,7,26.74,1443.74
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"NONE","CURRENT_TIER","CURRENT_TIER",41,3,1343,241,178,138,127.65,7.5,18,92.04,1656.78,4,0,1,"Poção de Vida Maior",350,180,2,1,50,9000,1,2,"HIGH",false,7,26.74,1443.74
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"RECOMMENDED","NONE","NONE",41,3,2063,286,362,120,120,0,18,54.39,979.01,4,2,2,"Poção de Vida Maior",431,180,3,0,0,0,1,3,"HIGH",false,7,28.35,1530.71
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"RECOMMENDED","NONE","CURRENT_TIER",41,3,2063,286,362,120,120,0,18,54.39,979.01,4,2,2,"Poção de Vida Maior",431,180,3,2,66.67,12000.6,1,3,"HIGH",false,7,28.35,1530.71
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"RECOMMENDED","CURRENT_TIER","NONE",41,3,2063,286,362,120,111,7.5,18,54.39,979.01,4,2,2,"Poção de Vida Maior",431,180,3,0,0,0,1,3,"HIGH",false,7,30.51,1647.46
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",41,3,2063,286,362,120,111,7.5,18,54.39,979.01,4,2,2,"Poção de Vida Maior",431,180,3,2,66.67,12000.6,1,3,"HIGH",false,7,30.51,1647.46
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"FULL","NONE","NONE",41,3,2225,333.5,402,100,100,0,18,41.86,753.47,4,2,2,"Poção de Vida Maior",450,180,3,0,0,0,1,3,"HIGH",false,7,33.64,1816.82
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"FULL","NONE","CURRENT_TIER",41,3,2225,333.5,402,100,100,0,18,41.86,753.47,4,2,5,"Poção de Vida Maior",450,180,6,5,83.33,14999.4,1,6,"HIGH",false,7,33.64,1816.82
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"FULL","CURRENT_TIER","NONE",41,3,2225,333.5,402,100,92.5,7.5,18,41.86,753.47,4,2,2,"Poção de Vida Maior",450,180,3,0,0,0,1,3,"HIGH",false,7,36.18,1953.77
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",0,"FULL","CURRENT_TIER","CURRENT_TIER",41,3,2225,333.5,402,100,92.5,7.5,18,41.86,753.47,4,2,5,"Poção de Vida Maior",450,180,6,5,83.33,14999.4,1,6,"HIGH",false,7,36.18,1953.77
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"NONE","NONE","NONE",41,3.75,1418,267.5,196,118,118,0,15.8019,38.44,607.4,1.75,2,2,"Poção de Vida Maior",358,180,3,0,0,0,1,3,"HIGH",false,7,28.8,1555.2
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"NONE","NONE","CURRENT_TIER",41,3.75,1418,267.5,196,118,118,0,15.8019,38.44,607.4,1.75,2,4,"Poção de Vida Maior",358,180,5,4,80,14400,1,5,"HIGH",false,7,28.8,1555.2
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"NONE","CURRENT_TIER","NONE",41,3.75,1418,267.5,196,118,109.15,7.5,15.3662,38.44,590.66,1.75,2,2,"Poção de Vida Maior",358,180,3,0,0,0,1,3,"HIGH",false,7,30.99,1673.7
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"NONE","CURRENT_TIER","CURRENT_TIER",41,3.75,1418,267.5,196,118,109.15,7.5,15.3662,38.44,590.66,1.75,2,4,"Poção de Vida Maior",358,180,5,4,80,14400,1,5,"HIGH",false,7,30.99,1673.7
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"RECOMMENDED","NONE","NONE",41,3.75,2138,312.5,380,104,104,0,15.1003,23.8,359.32,1.75,5,5,"Poção de Vida Maior",440,180,6,0,0,0,1,6,"HIGH",false,7,32.43,1751.35
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"RECOMMENDED","NONE","CURRENT_TIER",41,3.75,2138,312.5,380,104,104,0,15.1003,23.8,359.32,1.75,5,100,"Poção de Vida Maior",440,180,100,79,79,14220,0,,"MEDIUM",true,7,32.43,1751.35
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"RECOMMENDED","CURRENT_TIER","NONE",41,3.75,2138,312.5,380,104,96.2,7.5,14.6783,23.8,349.27,1.75,6,6,"Poção de Vida Maior",440,180,7,0,0,0,1,7,"HIGH",false,7,34.88,1883.72
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",41,3.75,2138,312.5,380,104,96.2,7.5,14.6783,23.8,349.27,1.75,6,100,"Poção de Vida Maior",440,180,100,77,77,13860,0,,"MEDIUM",true,7,34.88,1883.72
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"FULL","NONE","NONE",41,3.75,2300,360,420,87,87,0,14.1473,18.31,259.09,1.75,8,8,"Poção de Vida Maior",458,180,9,0,0,0,1,9,"HIGH",false,7,38.3,2068.09
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"FULL","NONE","CURRENT_TIER",41,3.75,2300,360,420,87,87,0,14.1473,18.31,259.09,1.75,8,100,"Poção de Vida Maior",458,180,100,54,54,9720,0,,"MEDIUM",true,7,38.3,2068.09
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"FULL","CURRENT_TIER","NONE",41,3.75,2300,360,420,87,80.475,7.5,13.746,18.31,251.74,1.75,9,9,"Poção de Vida Maior",458,180,10,0,0,0,1,10,"HIGH",false,7,41.15,2222.35
5,"START","Isolado da Tenda Rasgada",1,41,"Médico","TWO_BELOW",3,"FULL","CURRENT_TIER","CURRENT_TIER",41,3.75,2300,360,420,87,80.475,7.5,13.746,18.31,251.74,1.75,9,100,"Poção de Vida Maior",458,180,100,52,52,9360,0,,"MEDIUM",true,7,41.15,2222.35
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"NONE","NONE","NONE",44,4,1703,274,205,120,120,0,12.68,40.99,519.7,1,3,3,"Poção de Vida Maior",313,180,4,0,0,0,1,4,"HIGH",false,7,28.35,2069.29
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"NONE","NONE","CURRENT_TIER",44,4,1703,274,205,120,120,0,12.68,40.99,519.7,1,3,5,"Poção de Vida Maior",313,180,6,4,66.67,12000.6,1,6,"HIGH",false,7,28.35,2069.29
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"NONE","CURRENT_TIER","NONE",44,4,1703,274,205,120,111,7.5,12.3311,40.99,505.4,1,3,3,"Poção de Vida Maior",313,180,4,0,0,0,1,4,"HIGH",false,7,30.51,2227.12
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"NONE","CURRENT_TIER","CURRENT_TIER",44,4,1703,274,205,120,111,7.5,12.3311,40.99,505.4,1,3,5,"Poção de Vida Maior",313,180,6,4,66.67,12000.6,1,6,"HIGH",false,7,30.51,2227.12
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"RECOMMENDED","NONE","NONE",44,4,2477,338,401,103,103,0,12.0025,26.27,315.34,1,7,7,"Poção de Vida Maior",382,180,8,0,0,0,1,8,"HIGH",false,7,32.73,2389.09
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"RECOMMENDED","NONE","CURRENT_TIER",44,4,2477,338,401,103,103,0,12.0025,26.27,315.34,1,7,100,"Poção de Vida Maior",382,180,100,79,79,14220,0,,"MEDIUM",true,7,32.73,2389.09
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","NONE",44,4,2477,338,401,103,95.275,7.5,11.6668,26.27,306.52,1,8,8,"Poção de Vida Maior",382,180,9,0,0,0,1,9,"HIGH",false,7,35.2,2569.54
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",44,4,2477,338,401,103,95.275,7.5,11.6668,26.27,306.52,1,8,100,"Poção de Vida Maior",382,180,100,77,77,13860,0,,"MEDIUM",true,7,35.2,2569.54
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"FULL","NONE","NONE",44,4,2585,348,429,92,92,0,11.5184,20.04,230.79,1,11,11,"Poção de Vida Maior",392,180,12,0,0,0,1,12,"HIGH",false,7,36.36,2654.55
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"FULL","NONE","CURRENT_TIER",44,4,2585,348,429,92,92,0,11.5184,20.04,230.79,1,11,100,"Poção de Vida Maior",392,180,100,55,55,9900,0,,"MEDIUM",true,7,36.36,2654.55
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"FULL","CURRENT_TIER","NONE",44,4,2585,348,429,92,85.1,7.5,11.193,20.04,224.27,1,11,11,"Poção de Vida Maior",392,180,12,0,0,0,1,12,"HIGH",false,7,39.09,2853.42
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",0,"FULL","CURRENT_TIER","CURRENT_TIER",44,4,2585,348,429,92,85.1,7.5,11.193,20.04,224.27,1,11,100,"Poção de Vida Maior",392,180,100,53,53,9540,0,,"MEDIUM",true,7,39.09,2853.42
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"NONE","NONE","NONE",44,4.75,1790,300,223,104,104,0,4.4148,38.83,171.42,1,10,10,"Poção de Vida Maior",321,180,11,0,0,0,1,11,"HIGH",false,7,32.43,2367.57
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"NONE","NONE","CURRENT_TIER",44,4.75,1790,300,223,104,104,0,4.4148,38.83,171.42,1,10,100,"Poção de Vida Maior",321,180,100,50,50,9000,0,,"MEDIUM",true,7,32.43,2367.57
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"NONE","CURRENT_TIER","NONE",44,4.75,1790,300,223,104,96.2,7.5,4.2914,38.83,166.63,1,10,10,"Poção de Vida Maior",321,180,11,0,0,0,1,11,"HIGH",false,7,34.88,2546.51
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"NONE","CURRENT_TIER","CURRENT_TIER",44,4.75,1790,300,223,104,96.2,7.5,4.2914,38.83,166.63,1,10,100,"Poção de Vida Maior",321,180,100,49,49,8820,0,,"MEDIUM",true,7,34.88,2546.51
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"RECOMMENDED","NONE","NONE",44,4.75,2564,364,419,90,90,0,4.1881,25.19,105.48,1,24,24,"Poção de Vida Maior",390,180,25,0,0,0,1,25,"HIGH",false,7,37.11,2709.28
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"RECOMMENDED","NONE","CURRENT_TIER",44,4.75,2564,364,419,90,90,0,4.1881,25.19,105.48,1,24,100,"Poção de Vida Maior",390,180,100,23,23,4140,0,,"MEDIUM",true,7,37.11,2709.28
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"RECOMMENDED","CURRENT_TIER","NONE",44,4.75,2564,364,419,90,83.25,7.5,4.0696,25.19,102.5,1,25,25,"Poção de Vida Maior",390,180,26,0,0,0,1,26,"HIGH",false,7,39.89,2911.91
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",44,4.75,2564,364,419,90,83.25,7.5,4.0696,25.19,102.5,1,25,100,"Poção de Vida Maior",390,180,100,23,23,4140,0,,"MEDIUM",true,7,39.89,2911.91
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"FULL","NONE","NONE",44,4.75,2672,374,447,80,80,0,4.0101,19.79,79.37,1,33,33,"Poção de Vida Maior",400,180,34,0,0,0,1,34,"HIGH",false,7,41.38,3020.69
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"FULL","NONE","CURRENT_TIER",44,4.75,2672,374,447,80,80,0,4.0101,19.79,79.37,1,33,100,"Poção de Vida Maior",400,180,100,16,16,2880,0,,"MEDIUM",true,7,41.38,3020.69
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"FULL","CURRENT_TIER","NONE",44,4.75,2672,374,447,80,74,7.5,3.8958,19.79,77.11,1,34,34,"Poção de Vida Maior",400,180,35,0,0,0,1,35,"HIGH",false,7,44.44,3244.44
5,"MID","Arameiro de Contenção",3,44,"Lutador","PREVIOUS",3,"FULL","CURRENT_TIER","CURRENT_TIER",44,4.75,2672,374,447,80,74,7.5,3.8958,19.79,77.11,1,34,100,"Poção de Vida Maior",400,180,100,15,15,2700,0,,"MEDIUM",true,7,44.44,3244.44
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"NONE","NONE","NONE",44,4.5,1718,276,208,114,114,0,6.4772,39.96,258.85,1,6,6,"Poção de Vida Maior",314,180,7,0,0,0,1,7,"HIGH",false,7,29.75,2171.9
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"NONE","NONE","CURRENT_TIER",44,4.5,1718,276,208,114,114,0,6.4772,39.96,258.85,1,6,100,"Poção de Vida Maior",314,180,100,79,79,14220,0,,"MEDIUM",true,7,29.75,2171.9
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"NONE","CURRENT_TIER","NONE",44,4.5,1718,276,208,114,105.45,7.5,6.2979,39.96,251.68,1,6,6,"Poção de Vida Maior",314,180,7,0,0,0,1,7,"HIGH",false,7,32.01,2337.04
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"NONE","CURRENT_TIER","CURRENT_TIER",44,4.5,1718,276,208,114,105.45,7.5,6.2979,39.96,251.68,1,6,100,"Poção de Vida Maior",314,180,100,77,77,13860,0,,"MEDIUM",true,7,32.01,2337.04
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"RECOMMENDED","NONE","NONE",44,4.5,2492,340,404,98,98,0,6.1326,26.29,161.23,1,15,15,"Poção de Vida Maior",384,180,16,0,0,0,1,16,"HIGH",false,7,34.29,2502.86
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"RECOMMENDED","NONE","CURRENT_TIER",44,4.5,2492,340,404,98,98,0,6.1326,26.29,161.23,1,15,100,"Poção de Vida Maior",384,180,100,38,38,6840,0,,"MEDIUM",true,7,34.29,2502.86
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"RECOMMENDED","CURRENT_TIER","NONE",44,4.5,2492,340,404,98,90.65,7.5,5.9603,26.29,156.7,1,15,15,"Poção de Vida Maior",384,180,16,0,0,0,1,16,"HIGH",false,7,36.87,2691.24
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",44,4.5,2492,340,404,98,90.65,7.5,5.9603,26.29,156.7,1,15,100,"Poção de Vida Maior",384,180,100,37,37,6660,0,,"MEDIUM",true,7,36.87,2691.24
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"FULL","NONE","NONE",44,4.5,2600,350,432,87,87,0,5.871,20.16,118.36,1,21,21,"Poção de Vida Maior",394,180,22,0,0,0,1,22,"HIGH",false,7,38.3,2795.74
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"FULL","NONE","CURRENT_TIER",44,4.5,2600,350,432,87,87,0,5.871,20.16,118.36,1,21,100,"Poção de Vida Maior",394,180,100,26,26,4680,0,,"MEDIUM",true,7,38.3,2795.74
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"FULL","CURRENT_TIER","NONE",44,4.5,2600,350,432,87,80.475,7.5,5.7044,20.16,115,1,22,22,"Poção de Vida Maior",394,180,23,0,0,0,1,23,"HIGH",false,7,41.15,3004.29
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",0,"FULL","CURRENT_TIER","CURRENT_TIER",44,4.5,2600,350,432,87,80.475,7.5,5.7044,20.16,115,1,22,100,"Poção de Vida Maior",394,180,100,25,25,4500,0,,"MEDIUM",true,7,41.15,3004.29
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"NONE","NONE","NONE",44,5.25,1805,300,226,102,102,0,3.1678,37.81,119.76,1,15,15,"Poção de Vida Maior",322,180,16,0,0,0,1,16,"HIGH",false,7,33.03,2411.01
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"NONE","NONE","CURRENT_TIER",44,5.25,1805,300,226,102,102,0,3.1678,37.81,119.76,1,15,100,"Poção de Vida Maior",322,180,100,34,34,6120,0,,"MEDIUM",true,7,33.03,2411.01
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"NONE","CURRENT_TIER","NONE",44,5.25,1805,300,226,102,94.35,7.5,3.0791,37.81,116.41,1,15,15,"Poção de Vida Maior",322,180,16,0,0,0,1,16,"HIGH",false,7,35.52,2592.99
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"NONE","CURRENT_TIER","CURRENT_TIER",44,5.25,1805,300,226,102,94.35,7.5,3.0791,37.81,116.41,1,15,100,"Poção de Vida Maior",322,180,100,33,33,5940,0,,"MEDIUM",true,7,35.52,2592.99
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"RECOMMENDED","NONE","NONE",44,5.25,2579,364,422,88,88,0,3.0014,25.2,75.65,1,34,34,"Poção de Vida Maior",392,180,35,0,0,0,1,35,"HIGH",false,7,37.89,2766.32
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"RECOMMENDED","NONE","CURRENT_TIER",44,5.25,2579,364,422,88,88,0,3.0014,25.2,75.65,1,34,100,"Poção de Vida Maior",392,180,100,16,16,2880,0,,"MEDIUM",true,7,37.89,2766.32
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"RECOMMENDED","CURRENT_TIER","NONE",44,5.25,2579,364,422,88,81.4,7.5,2.9164,25.2,73.51,1,35,35,"Poção de Vida Maior",392,180,36,0,0,0,1,36,"HIGH",false,7,40.72,2972.85
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",44,5.25,2579,364,422,88,81.4,7.5,2.9164,25.2,73.51,1,35,100,"Poção de Vida Maior",392,180,100,15,15,2700,0,,"MEDIUM",true,7,40.72,2972.85
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"FULL","NONE","NONE",44,5.25,2687,374,450,79,79,0,2.8843,19.91,57.44,1,46,46,"Poção de Vida Maior",401,180,47,0,0,0,1,47,"HIGH",false,7,41.86,3055.81
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"FULL","NONE","CURRENT_TIER",44,5.25,2687,374,450,79,79,0,2.8843,19.91,57.44,1,46,100,"Poção de Vida Maior",401,180,100,10,10,1800,0,,"MEDIUM",true,7,41.86,3055.81
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"FULL","CURRENT_TIER","NONE",44,5.25,2687,374,450,79,73.075,7.5,2.802,19.91,55.8,1,48,48,"Poção de Vida Maior",401,180,49,0,0,0,1,49,"HIGH",false,7,44.96,3281.92
5,"MID","Arameiro de Contenção",3,44,"Lutador","MIXED",3,"FULL","CURRENT_TIER","CURRENT_TIER",44,5.25,2687,374,450,79,73.075,7.5,2.802,19.91,55.8,1,48,100,"Poção de Vida Maior",401,180,100,10,10,1800,0,,"MEDIUM",true,7,44.96,3281.92
5,"MID","Arameiro de Contenção",3,44,"Lutador","CURRENT",0,"NONE","NONE","NONE",44,5,1802,296,225,103,103,0,3.2439,38.88,126.14,1,14,14,"Poção de Vida Maior",322,180,15,0,0,0,1,15,"HIGH",false,7,32.73,2389.09
5,"MID","Arameiro de Contenção",3,44,"Lutador","CURRENT",0,"NONE","NONE","CURRENT_TIER",44,5,1802,296,225,103,103,0,3.2439,38.88,126.14,1,14,100,"Poção de Vida Maior",322,180,100,36,36,6480,0,,"MEDIUM",true,7,32.73,2389.09
