sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"6h",6,50,300,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,526,526,34663,5777.17,5777.17,559.08,62,62,483.9,100,6,2480.97,37.59,"MEDIUM",99.6
"12h",12,50,0,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,28,1845,153.75,5586.21,1845,0,127,0,2.8,0.33,2399.19,0,"HIGH",26.5
"12h",12,50,5,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,69,4547,378.92,5703.55,909.4,5,127,3.9,6.6,0.8,2449.38,0,"HIGH",37.8
"12h",12,50,10,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,110,7249,604.08,5734.21,724.9,10,127,7.9,10.5,1.26,2462.49,0,"HIGH",42.2
"12h",12,50,20,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,192,12653,1054.42,5756.45,632.65,20,127,15.7,18.3,2.2,2472,0,"HIGH",46
"12h",12,50,50,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,438,28864,2405.33,5773.12,577.28,50,127,39.4,41.7,5,2479.22,0,"HIGH",49.6
"12h",12,50,100,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,848,55883,4656.92,5779.51,558.83,100,127,78.7,80.6,9.67,2481.95,0,"HIGH",80.3
"12h",12,50,150,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,1053,69393,5782.75,5782.75,546.4,127,127,118.1,100,12,2483.33,58.22,"LOW",99.7
"12h",12,50,200,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,1053,69393,5782.75,5782.75,546.4,127,127,157.5,100,12,2483.33,58.22,"LOW",99.7
"12h",12,50,300,5,50,"Assassino","Zona de Quarentena 9",804,232,6,35,41,1053,1053,69393,5782.75,5782.75,546.4,127,127,236.2,100,12,2483.33,58.22,"LOW",99.7
"6h",6,50,0,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,30,1977,329.5,5599.69,1977,0,59,0,5.9,0.35,2299.35,0,"HIGH",28.4
"6h",6,50,5,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,73,4811,801.83,5708.5,962.2,5,59,8.5,14,0.84,2343.89,0,"HIGH",40
"6h",6,50,10,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,117,7710,1285,5737.08,771,10,59,16.9,22.4,1.34,2355.86,0,"HIGH",44.9
"6h",6,50,20,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,203,13378,2229.67,5758.11,668.9,20,59,33.9,38.7,2.32,2364.35,0,"HIGH",48.7
"6h",6,50,50,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,463,30512,5085.33,5773.93,610.24,50,59,84.7,88.1,5.28,2370.88,0,"HIGH",87.7
"6h",6,50,100,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,526,34663,5777.17,5777.17,587.51,59,59,169.5,100,6,2372.26,48.61,"MEDIUM",99.6
"6h",6,50,150,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,526,34663,5777.17,5777.17,587.51,59,59,254.2,100,6,2372.26,48.61,"MEDIUM",99.6
"6h",6,50,200,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,526,34663,5777.17,5777.17,587.51,59,59,339,100,6,2372.26,48.61,"MEDIUM",99.6
"6h",6,50,300,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,526,526,34663,5777.17,5777.17,587.51,59,59,508.5,100,6,2372.26,48.61,"MEDIUM",99.6
"12h",12,50,0,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,30,1977,164.75,5599.69,1977,0,120,0,2.9,0.35,2299.35,0,"HIGH",28.4
"12h",12,50,5,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,73,4811,400.92,5708.5,962.2,5,120,4.2,7,0.84,2343.89,0,"HIGH",40
"12h",12,50,10,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,117,7710,642.5,5737.08,771,10,120,8.3,11.2,1.34,2355.86,0,"HIGH",44.9
"12h",12,50,20,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,203,13378,1114.83,5758.11,668.9,20,120,16.7,19.4,2.32,2364.35,0,"HIGH",48.7
"12h",12,50,50,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,463,30512,2542.67,5773.93,610.24,50,120,41.7,44,5.28,2370.88,0,"HIGH",52.4
"12h",12,50,100,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,895,58981,4915.08,5779.93,589.81,100,120,83.3,85,10.2,2373.35,0,"HIGH",84.7
"12h",12,50,150,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,1053,69393,5782.75,5782.75,578.28,120,120,125,100,12,2374.52,50.22,"MEDIUM",99.7
"12h",12,50,200,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,1053,69393,5782.75,5782.75,578.28,120,120,166.7,100,12,2374.52,50.22,"MEDIUM",99.7
"12h",12,50,300,5,50,"Atirador","Zona de Quarentena 9",832,234,6,35,41,1053,1053,69393,5782.75,5782.75,578.28,120,120,250,100,12,2374.52,50.22,"MEDIUM",99.7
"6h",6,50,0,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,73,5293,882.17,5722.16,5293,0,32,0,15.4,0.93,2732.17,0,"HIGH",76
"6h",6,50,5,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,142,10295,1715.83,5759.44,2059,5,32,15.6,29.8,1.79,2750.23,0,"HIGH",85.5
"6h",6,50,10,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,212,15370,2561.67,5772.77,1537,10,32,31.3,44.4,2.66,2756.6,0,"HIGH",89.4
"6h",6,50,20,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,352,25520,4253.33,5783.57,1276,20,32,62.5,73.5,4.41,2761.75,0,"HIGH",92.9
"6h",6,50,50,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,480,34800,5800,5800,1087.5,32,32,156.3,100,6,2769.6,54.05,"MEDIUM",100
"6h",6,50,100,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,480,34800,5800,5800,1087.5,32,32,312.5,100,6,2769.6,54.05,"MEDIUM",100
"6h",6,50,150,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,480,34800,5800,5800,1087.5,32,32,468.8,100,6,2769.6,54.05,"MEDIUM",100
"6h",6,50,200,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,480,34800,5800,5800,1087.5,32,32,625,100,6,2769.6,54.05,"MEDIUM",100
"6h",6,50,300,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,480,480,34800,5800,5800,1087.5,32,32,937.5,100,6,2769.6,54.05,"MEDIUM",100
"12h",12,50,0,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,73,5293,441.08,5722.16,5293,0,66,0,7.7,0.93,2732.17,0,"HIGH",76
"12h",12,50,5,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,142,10295,857.92,5759.44,2059,5,66,7.6,14.9,1.79,2750.23,0,"HIGH",85.5
"12h",12,50,10,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,212,15370,1280.83,5772.77,1537,10,66,15.2,22.2,2.66,2756.6,0,"HIGH",89.4
"12h",12,50,20,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,352,25520,2126.67,5783.57,1276,20,66,30.3,36.8,4.41,2761.75,0,"HIGH",92.9
"12h",12,50,50,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,770,55825,4652.08,5792.48,1116.5,50,66,75.8,80.3,9.64,2766.01,0,"HIGH",95.9
"12h",12,50,100,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,960,69600,5800,5800,1054.55,66,66,151.5,100,12,2769.6,46.31,"MEDIUM",100
"12h",12,50,150,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,960,69600,5800,5800,1054.55,66,66,227.3,100,12,2769.6,46.31,"MEDIUM",100
"12h",12,50,200,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,960,69600,5800,5800,1054.55,66,66,303,100,12,2769.6,46.31,"MEDIUM",100
"12h",12,50,300,5,50,"Medico","Zona de Quarentena 9",2528,483,6,39,45,960,960,69600,5800,5800,1054.55,66,66,454.5,100,12,2769.6,46.31,"MEDIUM",100
"6h",6,50,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,58,6281,1046.83,8331.47,6281,0,52,0,12.6,0.75,4078.29,0,"HIGH",100
"6h",6,50,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,100,10830,1805,8391.73,2166,5,52,9.6,21.5,1.29,4107.53,0,"HIGH",100
"6h",6,50,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,142,15379,2563.17,8416.6,1537.9,10,52,19.2,30.5,1.83,4119.6,0,"HIGH",100
"6h",6,50,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,225,24368,4061.33,8438.32,1218.4,20,52,38.5,48.1,2.89,4130.25,0,"HIGH",100
"6h",6,50,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,469,50793,8465.5,8465.5,1015.86,50,52,96.2,100,6,4143.62,10.03,"HIGH",100
"6h",6,50,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,469,50793,8465.5,8465.5,976.79,52,52,192.3,100,6,4143.62,38.25,"MEDIUM",98.1
"6h",6,50,150,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,469,50793,8465.5,8465.5,976.79,52,52,288.5,100,6,4143.62,38.25,"MEDIUM",98.1
"6h",6,50,200,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,469,50793,8465.5,8465.5,976.79,52,52,384.6,100,6,4143.62,38.25,"MEDIUM",98.1
"6h",6,50,300,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,469,469,50793,8465.5,8465.5,976.79,52,52,576.9,100,6,4143.62,38.25,"MEDIUM",98.1
"12h",12,50,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,58,6281,523.42,8331.47,6281,0,109,0,6.3,0.75,4078.29,0,"HIGH",100
"12h",12,50,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,100,10830,902.5,8391.73,2166,5,109,4.6,10.8,1.29,4107.53,0,"HIGH",100
"12h",12,50,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,142,15379,1281.58,8416.6,1537.9,10,109,9.2,15.2,1.83,4119.6,0,"HIGH",100
"12h",12,50,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,225,24368,2030.67,8438.32,1218.4,20,109,18.3,24.1,2.89,4130.25,0,"HIGH",100
"12h",12,50,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,474,51334,4277.83,8457.78,1026.68,50,109,45.9,50.6,6.07,4139.87,0,"HIGH",100
"12h",12,50,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,890,96387,8032.25,8466.14,963.87,100,109,91.7,94.9,11.39,4143.95,0,"HIGH",100
"12h",12,50,150,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,939,101694,8474.5,8474.5,932.97,109,109,137.6,100,12,4148.03,45.36,"MEDIUM",100
"12h",12,50,200,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,939,101694,8474.5,8474.5,932.97,109,109,183.5,100,12,4148.03,45.36,"MEDIUM",98.1
"12h",12,50,300,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,6,40,46,939,939,101694,8474.5,8474.5,932.97,109,109,275.2,100,12,4148.03,45.36,"MEDIUM",98.1
"6h",6,50,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,24,2362,393.67,8295.8,2362,0,83,0,4.7,0.28,3440.83,0,"HIGH",37.6
"6h",6,50,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,55,5412,902,8485.71,1082.4,5,83,6,10.6,0.64,3520.19,0,"HIGH",50
"6h",6,50,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,86,8462,1410.33,8540.29,846.2,10,83,12,16.5,0.99,3543,0,"HIGH",55
"6h",6,50,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,147,14465,2410.83,8581.74,723.25,20,83,24.1,28.1,1.69,3559.98,0,"HIGH",59.4
"6h",6,50,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,332,32669,5444.83,8614.11,653.38,50,83,60.2,63.2,3.79,3573.43,0,"HIGH",64.3
"6h",6,50,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,526,51758,8626.33,8626.33,623.59,83,83,120.5,100,6,3578.55,37.42,"MEDIUM",100
"6h",6,50,150,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,526,51758,8626.33,8626.33,623.59,83,83,180.7,100,6,3578.55,37.42,"MEDIUM",100
"6h",6,50,200,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,526,51758,8626.33,8626.33,623.59,83,83,241,100,6,3578.55,37.42,"MEDIUM",100
"6h",6,50,300,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,526,526,51758,8626.33,8626.33,623.59,83,83,361.4,100,6,3578.55,37.42,"MEDIUM",100
"12h",12,50,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,24,2362,196.83,8295.8,2362,0,169,0,2.4,0.28,3440.83,0,"HIGH",37.6
"12h",12,50,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,55,5412,451,8485.71,1082.4,5,169,3,5.3,0.64,3520.19,0,"HIGH",50
"12h",12,50,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,86,8462,705.17,8540.29,846.2,10,169,5.9,8.3,0.99,3543,0,"HIGH",55
"12h",12,50,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,147,14465,1205.42,8581.74,723.25,20,169,11.8,14,1.69,3559.98,0,"HIGH",59.4
"12h",12,50,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,332,32669,2722.42,8614.11,653.38,50,169,29.6,31.6,3.79,3573.43,0,"HIGH",63.6
"12h",12,50,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,639,62878,5239.83,8626.55,628.78,100,169,59.2,60.7,7.29,3578.59,0,"HIGH",65.2
"12h",12,50,150,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,947,93185,7765.42,8630.9,621.23,150,169,88.8,90,10.8,3580.41,0,"HIGH",91.6
"12h",12,50,200,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,1053,103615,8634.58,8634.58,613.11,169,169,118.3,100,12,3581.96,44.66,"MEDIUM",100
"12h",12,50,300,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,6,35,41,1053,1053,103615,8634.58,8634.58,613.11,169,169,177.5,100,12,3581.96,44.66,"MEDIUM",100
"6h",6,50,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,26,2558,426.33,8318.7,2558,0,81,0,5.1,0.31,3370.28,0,"HIGH",40.7
"6h",6,50,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,57,5609,934.83,8491.34,1121.8,5,81,6.2,11,0.66,3439.56,0,"HIGH",51.8
"6h",6,50,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,89,8758,1459.67,8544.39,875.8,10,81,12.3,17.1,1.02,3461.01,0,"HIGH",56.9
"6h",6,50,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,153,15055,2509.17,8583.78,752.75,20,81,24.7,29.2,1.75,3477.18,0,"HIGH",61.8
"6h",6,50,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,343,33751,5625.17,8614.83,675.02,50,81,61.7,65.3,3.92,3489.73,0,"HIGH",66.4
"6h",6,50,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,526,51758,8626.33,8626.33,638.99,81,81,123.5,100,6,3494.39,54.57,"MEDIUM",100
"6h",6,50,150,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,526,51758,8626.33,8626.33,638.99,81,81,185.2,100,6,3494.39,54.57,"MEDIUM",100
"6h",6,50,200,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,526,51758,8626.33,8626.33,638.99,81,81,246.9,100,6,3494.39,54.57,"MEDIUM",100
"6h",6,50,300,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,526,526,51758,8626.33,8626.33,638.99,81,81,370.4,100,6,3494.39,54.57,"MEDIUM",100
"12h",12,50,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,26,2558,213.17,8318.7,2558,0,164,0,2.6,0.31,3370.28,0,"HIGH",40.7
"12h",12,50,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,57,5609,467.42,8491.34,1121.8,5,164,3,5.5,0.66,3439.56,0,"HIGH",51.8
"12h",12,50,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,89,8758,729.83,8544.39,875.8,10,164,6.1,8.5,1.02,3461.01,0,"HIGH",56.9
"12h",12,50,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,153,15055,1254.58,8583.78,752.75,20,164,12.2,14.6,1.75,3477.18,0,"HIGH",61.8
"12h",12,50,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,343,33751,2812.58,8614.83,675.02,50,164,30.5,32.6,3.92,3489.73,0,"HIGH",65.7
"12h",12,50,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,660,64944,5412,8626.93,649.44,100,164,61,62.7,7.53,3494.61,0,"HIGH",67.4
"12h",12,50,150,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,978,96235,8019.58,8631.16,641.57,150,164,91.5,92.9,11.15,3496.33,0,"HIGH",94.6
"12h",12,50,200,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,1053,103615,8634.58,8634.58,631.8,164,164,122,100,12,3497.72,53.88,"MEDIUM",100
"12h",12,50,300,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,6,35,41,1053,1053,103615,8634.58,8634.58,631.8,164,164,182.9,100,12,3497.72,53.88,"MEDIUM",100
"6h",6,50,0,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,45,4874,812.33,8292.25,4874,0,53,0,9.8,0.59,4767.36,0,"HIGH",77.6
"6h",6,50,5,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,87,9422,1570.33,8379.25,1884.4,5,53,9.4,18.7,1.12,4817.93,0,"HIGH",87
"6h",6,50,10,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,128,13862,2310.33,8409.71,1386.2,10,53,18.9,27.5,1.65,4835.53,0,"HIGH",90.1
"6h",6,50,20,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,211,22851,3808.5,8435.56,1142.55,20,53,37.7,45.1,2.71,4850.32,0,"HIGH",93.8
"6h",6,50,50,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,461,49926,8321,8457.26,998.52,50,53,94.3,98.4,5.9,4862.76,0,"HIGH",98.3
"6h",6,50,100,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,469,50793,8465.5,8465.5,958.36,53,53,188.7,100,6,4867.44,38.36,"MEDIUM",98.1
"6h",6,50,150,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,469,50793,8465.5,8465.5,958.36,53,53,283,100,6,4867.44,38.36,"MEDIUM",98.1
"6h",6,50,200,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,469,50793,8465.5,8465.5,958.36,53,53,377.4,100,6,4867.44,38.36,"MEDIUM",98.1
"6h",6,50,300,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,469,469,50793,8465.5,8465.5,958.36,53,53,566,100,6,4867.44,38.36,"MEDIUM",98.1
"12h",12,50,0,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,45,4874,406.17,8292.25,4874,0,110,0,4.9,0.59,4767.36,0,"HIGH",77.6
"12h",12,50,5,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,87,9422,785.17,8379.25,1884.4,5,110,4.5,9.4,1.12,4817.93,0,"HIGH",87
"12h",12,50,10,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,128,13862,1155.17,8409.71,1386.2,10,110,9.1,13.7,1.65,4835.53,0,"HIGH",90.1
"12h",12,50,20,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,211,22851,1904.25,8435.56,1142.55,20,110,18.2,22.6,2.71,4850.32,0,"HIGH",93.8
"12h",12,50,50,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,461,49926,4160.5,8457.26,998.52,50,110,45.5,49.2,5.9,4862.76,0,"HIGH",97.3
"12h",12,50,100,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,877,94979,7914.92,8465.99,949.79,100,110,90.9,93.5,11.22,4867.75,0,"HIGH",98.5
"12h",12,50,150,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,939,101694,8474.5,8474.5,924.49,110,110,136.4,100,12,4872.63,47.48,"MEDIUM",100
"12h",12,50,200,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,939,101694,8474.5,8474.5,924.49,110,110,181.8,100,12,4872.63,47.48,"MEDIUM",98.1
"12h",12,50,300,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,6,40,46,939,939,101694,8474.5,8474.5,924.49,110,110,272.7,100,12,4872.63,47.48,"MEDIUM",98.1
"6h",6,50,0,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,37,5905,984.17,11902.58,5905,0,55,0,8.3,0.5,6970.25,0,"HIGH",100
"6h",6,50,5,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,76,12130,2021.67,12066.32,2426,5,55,9.1,16.8,1.01,7065.67,0,"HIGH",100
"6h",6,50,10,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,116,18514,3085.67,12120.46,1851.4,10,55,18.2,25.5,1.53,7097.45,0,"HIGH",100
"6h",6,50,20,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,195,31122,5187,12162.31,1556.1,20,55,36.4,42.6,2.56,7122.11,0,"HIGH",100
"6h",6,50,50,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,433,69107,11517.83,12196.55,1382.14,50,55,90.9,94.4,5.67,7142.14,0,"HIGH",100
"6h",6,50,100,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,459,73256,12209.33,12209.33,1331.93,55,55,181.8,100,6,7149.69,36.71,"MEDIUM",96.3
"6h",6,50,150,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,459,73256,12209.33,12209.33,1331.93,55,55,272.7,100,6,7149.69,36.71,"MEDIUM",96.3
"6h",6,50,200,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,459,73256,12209.33,12209.33,1331.93,55,55,363.6,100,6,7149.69,36.71,"MEDIUM",96.3
"6h",6,50,300,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,459,459,73256,12209.33,12209.33,1331.93,55,55,545.5,100,6,7149.69,36.71,"MEDIUM",96.3
"12h",12,50,0,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,37,5905,492.08,11902.58,5905,0,114,0,4.1,0.5,6970.25,0,"HIGH",100
"12h",12,50,5,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,76,12130,1010.83,12066.32,2426,5,114,4.4,8.4,1.01,7065.67,0,"HIGH",100
"12h",12,50,10,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,116,18514,1542.83,12120.46,1851.4,10,114,8.8,12.7,1.53,7097.45,0,"HIGH",100
"12h",12,50,20,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,195,31122,2593.5,12162.31,1556.1,20,114,17.5,21.3,2.56,7122.11,0,"HIGH",100
"12h",12,50,50,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,433,69107,5758.92,12196.55,1382.14,50,114,43.9,47.2,5.67,7142.14,0,"HIGH",100
"12h",12,50,100,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,828,132149,11012.42,12209.95,1321.49,100,114,87.7,90.2,10.82,7150,0,"HIGH",100
"12h",12,50,150,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,919,146672,12222.67,12222.67,1286.6,114,114,131.6,100,12,7157.48,55.95,"LOW",96.3
"12h",12,50,200,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,919,146672,12222.67,12222.67,1286.6,114,114,175.4,100,12,7157.48,55.95,"LOW",96.3
"12h",12,50,300,7,70,"Lutador","Avenida dos Caídos",3473,740,6,41,47,919,919,146672,12222.67,12222.67,1286.6,114,114,263.2,100,12,7157.48,55.95,"LOW",96.3
"6h",6,50,0,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,20,2892,482,12091.99,2892,0,77,0,4,0.24,5004.88,0,"HIGH",49
"6h",6,50,5,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,53,7664,1277.33,12461.79,1532.8,5,77,6.5,10.3,0.62,5157.8,0,"HIGH",63.2
"6h",6,50,10,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,86,12436,2072.67,12551.05,1243.6,10,77,13,16.5,0.99,5194.72,0,"HIGH",67.2
"6h",6,50,20,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,153,22124,3687.33,12614.25,1106.2,20,77,26,29.2,1.75,5221,0,"HIGH",71.1
"6h",6,50,50,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,354,51188,8531.33,12660.72,1023.76,50,77,64.9,67.4,4.04,5240.32,0,"HIGH",74.1
"6h",6,50,100,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,526,76060,12676.67,12676.67,987.79,77,77,129.9,100,6,5246.85,43.52,"MEDIUM",100
"6h",6,50,150,7,70,"Assassino","Avenida dos Caídos",1206,400,6,35,41,526,526,76060,12676.67,12676.67,987.79,77,77,194.8,100,6,5246.85,43.52,"MEDIUM",100
