balanceVersion,tier,bossName,difficulty,bossLevel,className,gear,projectedEquipment,participantCount,targetTtkSeconds,expectedTtkSeconds,expectedTtkMinutes,readinessRatio,damagePerSecondPerPlayer,scalingDamagePerSecondPerPlayer,maxHp
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","PREVIOUS",true,2,2880,3600,60,0.8,96.2174,120.2717,692765
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","PREVIOUS",true,3,2400,3000,50,0.8,96.2174,120.2717,865957
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","PREVIOUS",true,5,2400,3000,50,0.8,96.2174,120.2717,1443261
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","PREVIOUS",true,10,2100,2625,43.75,0.8,96.2174,120.2717,2525706
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","CURRENT",true,1,3600,3600,60,1,99.0243,99.0243,356487
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","CURRENT",true,2,2880,2880,48,1,99.0243,99.0243,570380
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","CURRENT",true,3,2400,2400,40,1,99.0243,99.0243,712975
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","CURRENT",true,5,2400,2400,40,1,99.0243,99.0243,1188291
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","CURRENT",true,10,2100,2100,35,1,99.0243,99.0243,2079510
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","PREVIOUS",true,1,3600,4500,75,0.8,88.5273,110.6592,398373
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","PREVIOUS",true,2,2880,3600,60,0.8,88.5273,110.6592,637397
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","PREVIOUS",true,3,2400,3000,50,0.8,88.5273,110.6592,796746
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","PREVIOUS",true,5,2400,3000,50,0.8,88.5273,110.6592,1327910
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","PREVIOUS",true,10,2100,2625,43.75,0.8,88.5273,110.6592,2323843
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","CURRENT",true,1,3600,3600,60,1,91.5265,91.5265,329495
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","CURRENT",true,2,2880,2880,48,1,91.5265,91.5265,527192
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","CURRENT",true,3,2400,2400,40,1,91.5265,91.5265,658990
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","CURRENT",true,5,2400,2400,40,1,91.5265,91.5265,1098317
2,8,"Matriz de Contenção","EXTERMINIO",80,"Assassino","CURRENT",true,10,2100,2100,35,1,91.5265,91.5265,1922056
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","PREVIOUS",true,1,3600,4500,75,0.8,89.6808,112.1011,403564
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","PREVIOUS",true,2,2880,3600,60,0.8,89.6808,112.1011,645702
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","PREVIOUS",true,3,2400,3000,50,0.8,89.6808,112.1011,807128
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","PREVIOUS",true,5,2400,3000,50,0.8,89.6808,112.1011,1345213
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","PREVIOUS",true,10,2100,2625,43.75,0.8,89.6808,112.1011,2354122
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","CURRENT",true,1,3600,3599.99,60,1,92.3724,92.3724,332540
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","CURRENT",true,2,2880,2880,48,1,92.3724,92.3724,532065
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","CURRENT",true,3,2400,2400,40,1,92.3724,92.3724,665081
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","CURRENT",true,5,2400,2400,40,1,92.3724,92.3724,1108468
2,8,"Matriz de Contenção","EXTERMINIO",80,"Atirador","CURRENT",true,10,2100,2100,35,1,92.3724,92.3724,1939819
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","PREVIOUS",true,1,3600,4500,75,0.8,105.1764,131.4705,473294
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","PREVIOUS",true,2,2880,3600,60,0.8,105.1764,131.4705,757270
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","PREVIOUS",true,3,2400,3000,50,0.8,105.1764,131.4705,946588
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","PREVIOUS",true,5,2400,3000,50,0.8,105.1764,131.4705,1577646
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","PREVIOUS",true,10,2100,2625,43.75,0.8,105.1764,131.4705,2760880
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","CURRENT",true,1,3600,3600,60,1,108.4447,108.4447,390401
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","CURRENT",true,2,2880,2880,48,1,108.4447,108.4447,624642
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","CURRENT",true,3,2400,2400,40,1,108.4447,108.4447,780802
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","CURRENT",true,5,2400,2400,40,1,108.4447,108.4447,1301337
2,8,"Matriz de Contenção","EXTERMINIO",80,"Médico","CURRENT",true,10,2100,2100,35,1,108.4447,108.4447,2277339
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","PREVIOUS",true,1,2700,3375,56.25,0.8,101.8617,127.3272,343783
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","PREVIOUS",true,2,2100,2625,43.75,0.8,101.8617,127.3272,534774
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","PREVIOUS",true,3,1800,2250,37.5,0.8,101.8617,127.3272,687567
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","PREVIOUS",true,5,1800,2250,37.5,0.8,101.8617,127.3272,1145944
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","PREVIOUS",true,10,1500,1875,31.25,0.8,101.8617,127.3272,1909907
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","CURRENT",true,1,2700,2700,45,1,104.3159,104.3159,281653
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","CURRENT",true,2,2100,2100,35,1,104.3159,104.3159,438127
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","CURRENT",true,3,1800,1800,30,1,104.3159,104.3159,563306
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","CURRENT",true,5,1800,1800,30,1,104.3159,104.3159,938843
2,9,"Titã da Forja Morta","CONTENCAO",85,"Lutador","CURRENT",true,10,1500,1500,25,1,104.3159,104.3159,1564739
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","PREVIOUS",true,1,2700,3375,56.25,0.8,94.1216,117.652,317660
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","PREVIOUS",true,2,2100,2625,43.75,0.8,94.1216,117.652,494138
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","PREVIOUS",true,3,1800,2250,37.5,0.8,94.1216,117.652,635321
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","PREVIOUS",true,5,1800,2250,37.5,0.8,94.1216,117.652,1058868
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","PREVIOUS",true,10,1500,1875,31.25,0.8,94.1216,117.652,1764779
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","CURRENT",true,1,2700,2700,45,1,96.387,96.387,260245
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","CURRENT",true,2,2100,2100,35,1,96.387,96.387,404825
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","CURRENT",true,3,1800,1800,30,1,96.387,96.387,520490
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","CURRENT",true,5,1800,1800,30,1,96.387,96.387,867483
2,9,"Titã da Forja Morta","CONTENCAO",85,"Assassino","CURRENT",true,10,1500,1500,25,1,96.387,96.387,1445805
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","PREVIOUS",true,1,2700,3375,56.25,0.8,94.9522,118.6903,320464
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","PREVIOUS",true,2,2100,2625,43.75,0.8,94.9522,118.6903,498499
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","PREVIOUS",true,3,1800,2250,37.5,0.8,94.9522,118.6903,640927
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","PREVIOUS",true,5,1800,2250,37.5,0.8,94.9522,118.6903,1068212
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","PREVIOUS",true,10,1500,1875,31.25,0.8,94.9522,118.6903,1780354
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","CURRENT",true,1,2700,2700,45,1,98.0105,98.0105,264628
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","CURRENT",true,2,2100,2100,35,1,98.0105,98.0105,411644
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","CURRENT",true,3,1800,1800,30,1,98.0105,98.0105,529257
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","CURRENT",true,5,1800,1800,30,1,98.0105,98.0105,882095
2,9,"Titã da Forja Morta","CONTENCAO",85,"Atirador","CURRENT",true,10,1500,1500,25,1,98.0105,98.0105,1470158
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","PREVIOUS",true,1,2700,3375,56.25,0.8,111.4898,139.3623,376278
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","PREVIOUS",true,2,2100,2625,43.75,0.8,111.4898,139.3623,585322
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","PREVIOUS",true,3,1800,2250,37.5,0.8,111.4898,139.3623,752556
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","PREVIOUS",true,5,1800,2250,37.5,0.8,111.4898,139.3623,1254261
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","PREVIOUS",true,10,1500,1875,31.25,0.8,111.4898,139.3623,2090435
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","CURRENT",true,1,2700,2700,45,1,114.2839,114.2839,308567
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","CURRENT",true,2,2100,2100,35,1,114.2839,114.2839,479992
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","CURRENT",true,3,1800,1800,30,1,114.2839,114.2839,617133
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","CURRENT",true,5,1800,1800,30,1,114.2839,114.2839,1028555
2,9,"Titã da Forja Morta","CONTENCAO",85,"Médico","CURRENT",true,10,1500,1500,25,1,114.2839,114.2839,1714259
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","PREVIOUS",true,1,3600,4500,75,0.8,104.2611,130.3264,469175
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","PREVIOUS",true,2,2880,3600,60,0.8,104.2611,130.3264,750680
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","PREVIOUS",true,3,2400,3000,50,0.8,104.2611,130.3264,938350
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","PREVIOUS",true,5,2400,3000,50,0.8,104.2611,130.3264,1563917
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","PREVIOUS",true,10,2100,2625,43.75,0.8,104.2611,130.3264,2736855
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","CURRENT",true,1,3600,3600,60,1,106.6634,106.6634,383988
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","CURRENT",true,2,2880,2880,48,1,106.6634,106.6634,614381
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","CURRENT",true,3,2400,2400,40,1,106.6634,106.6634,767976
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","CURRENT",true,5,2400,2400,40,1,106.6634,106.6634,1279960
2,9,"Engenho de Carne","EXTERMINIO",90,"Lutador","CURRENT",true,10,2100,2100,35,1,106.6634,106.6634,2239931
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","PREVIOUS",true,1,3600,4500,75,0.8,96.3154,120.3943,433419
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","PREVIOUS",true,2,2880,3600,60,0.8,96.3154,120.3943,693471
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","PREVIOUS",true,3,2400,3000,50,0.8,96.3154,120.3943,866839
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","PREVIOUS",true,5,2400,3000,50,0.8,96.3154,120.3943,1444731
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","PREVIOUS",true,10,2100,2625,43.75,0.8,96.3154,120.3943,2528280
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","CURRENT",true,1,3600,3600,60,1,98.5328,98.5328,354718
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","CURRENT",true,2,2880,2880,48,1,98.5328,98.5328,567549
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","CURRENT",true,3,2400,2400,40,1,98.5328,98.5328,709436
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","CURRENT",true,5,2400,2400,40,1,98.5328,98.5328,1182394
2,9,"Engenho de Carne","EXTERMINIO",90,"Assassino","CURRENT",true,10,2100,2100,35,1,98.5328,98.5328,2069189
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","PREVIOUS",true,1,3600,4500,75,0.8,97.1285,121.4106,437078
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","PREVIOUS",true,2,2880,3600,60,0.8,97.1285,121.4106,699325
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","PREVIOUS",true,3,2400,3000,50,0.8,97.1285,121.4106,874156
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","PREVIOUS",true,5,2400,3000,50,0.8,97.1285,121.4106,1456927
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","PREVIOUS",true,10,2100,2625,43.75,0.8,97.1285,121.4106,2549622
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","CURRENT",true,1,3600,3600,60,1,100.122,100.122,360439
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","CURRENT",true,2,2880,2880,48,1,100.122,100.122,576702
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","CURRENT",true,3,2400,2400,40,1,100.122,100.122,720878
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","CURRENT",true,5,2400,2400,40,1,100.122,100.122,1201464
2,9,"Engenho de Carne","EXTERMINIO",90,"Atirador","CURRENT",true,10,2100,2100,35,1,100.122,100.122,2102561
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","PREVIOUS",true,1,3600,4500,75,0.8,114.0549,142.5686,513247
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","PREVIOUS",true,2,2880,3600,60,0.8,114.0549,142.5686,821195
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","PREVIOUS",true,3,2400,3000,50,0.8,114.0549,142.5686,1026494
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","PREVIOUS",true,5,2400,3000,50,0.8,114.0549,142.5686,1710823
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","PREVIOUS",true,10,2100,2625,43.75,0.8,114.0549,142.5686,2993940
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","CURRENT",true,1,3600,3600,60,1,116.7897,116.7897,420443
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","CURRENT",true,2,2880,2880,48,1,116.7897,116.7897,672709
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","CURRENT",true,3,2400,2400,40,1,116.7897,116.7897,840886
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","CURRENT",true,5,2400,2400,40,1,116.7897,116.7897,1401477
2,9,"Engenho de Carne","EXTERMINIO",90,"Médico","CURRENT",true,10,2100,2100,35,1,116.7897,116.7897,2452584
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","PREVIOUS",true,1,2700,3375,56.25,0.8,109.0957,136.3697,368198
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","PREVIOUS",true,2,2100,2625,43.75,0.8,109.0957,136.3697,572753
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","PREVIOUS",true,3,1800,2250,37.5,0.8,109.0957,136.3697,736396
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","PREVIOUS",true,5,1800,2250,37.5,0.8,109.0957,136.3697,1227327
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","PREVIOUS",true,10,1500,1875,31.25,0.8,109.0957,136.3697,2045545
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","CURRENT",true,1,2700,2700,45,1,111.743,111.743,301706
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","CURRENT",true,2,2100,2100,35,1,111.743,111.743,469321
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","CURRENT",true,3,1800,1800,30,1,111.743,111.743,603412
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","CURRENT",true,5,1800,1800,30,1,111.743,111.743,1005687
2,10,"O Primeiro Infectado","CONTENCAO",95,"Lutador","CURRENT",true,10,1500,1500,25,1,111.743,111.743,1676145
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","PREVIOUS",true,1,2700,3375,56.25,0.8,100.7551,125.9439,340049
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","PREVIOUS",true,2,2100,2625,43.75,0.8,100.7551,125.9439,528964
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","PREVIOUS",true,3,1800,2250,37.5,0.8,100.7551,125.9439,680097
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","PREVIOUS",true,5,1800,2250,37.5,0.8,100.7551,125.9439,1133495
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","PREVIOUS",true,10,1500,1875,31.25,0.8,100.7551,125.9439,1889159
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","CURRENT",true,1,2700,2700,45,1,103.0397,103.0397,278207
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","CURRENT",true,2,2100,2100,35,1,103.0397,103.0397,432767
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","CURRENT",true,3,1800,1800,30,1,103.0397,103.0397,556414
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","CURRENT",true,5,1800,1800,30,1,103.0397,103.0397,927357
2,10,"O Primeiro Infectado","CONTENCAO",95,"Assassino","CURRENT",true,10,1500,1500,25,1,103.0397,103.0397,1545596
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","PREVIOUS",true,1,2700,3375,56.25,0.8,102.3145,127.8931,345311
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","PREVIOUS",true,2,2100,2625,43.75,0.8,102.3145,127.8931,537151
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","PREVIOUS",true,3,1800,2250,37.5,0.8,102.3145,127.8931,690623
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","PREVIOUS",true,5,1800,2250,37.5,0.8,102.3145,127.8931,1151038
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","PREVIOUS",true,10,1500,1875,31.25,0.8,102.3145,127.8931,1918396
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","CURRENT",true,1,2700,2700,45,1,104.3815,104.3815,281830
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","CURRENT",true,2,2100,2100,35,1,104.3815,104.3815,438402
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","CURRENT",true,3,1800,1800,30,1,104.3815,104.3815,563660
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","CURRENT",true,5,1800,1800,30,1,104.3815,104.3815,939433
2,10,"O Primeiro Infectado","CONTENCAO",95,"Atirador","CURRENT",true,10,1500,1500,25,1,104.3815,104.3815,1565722
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","PREVIOUS",true,1,2700,3375,56.25,0.8,119.3947,149.2434,402957
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","PREVIOUS",true,2,2100,2625,43.75,0.8,119.3947,149.2434,626822
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","PREVIOUS",true,3,1800,2250,37.5,0.8,119.3947,149.2434,805914
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","PREVIOUS",true,5,1800,2250,37.5,0.8,119.3947,149.2434,1343191
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","PREVIOUS",true,10,1500,1875,31.25,0.8,119.3947,149.2434,2238651
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","CURRENT",true,1,2700,2700,45,1,122.4772,122.4772,330688
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","CURRENT",true,2,2100,2100,35,1,122.4772,122.4772,514404
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","CURRENT",true,3,1800,1800,30,1,122.4772,122.4772,661377
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","CURRENT",true,5,1800,1800,30,1,122.4772,122.4772,1102295
2,10,"O Primeiro Infectado","CONTENCAO",95,"Médico","CURRENT",true,10,1500,1500,25,1,122.4772,122.4772,1837158
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","PREVIOUS",true,1,3600,4500,75,0.8,111.0565,138.8206,499754
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","PREVIOUS",true,2,2880,3600,60,0.8,111.0565,138.8206,799607
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","PREVIOUS",true,3,2400,3000,50,0.8,111.0565,138.8206,999509
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","PREVIOUS",true,5,2400,3000,50,0.8,111.0565,138.8206,1665848
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","PREVIOUS",true,10,2100,2625,43.75,0.8,111.0565,138.8206,2915233
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","CURRENT",true,1,3600,3600,60,1,113.6454,113.6454,409123
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","CURRENT",true,2,2880,2880,48,1,113.6454,113.6454,654597
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","CURRENT",true,3,2400,2400,40,1,113.6454,113.6454,818247
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","CURRENT",true,5,2400,2400,40,1,113.6454,113.6454,1363744
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Lutador","CURRENT",true,10,2100,2100,35,1,113.6454,113.6454,2386553
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","PREVIOUS",true,1,3600,4500,75,0.8,102.5452,128.1816,461454
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","PREVIOUS",true,2,2880,3600,60,0.8,102.5452,128.1816,738326
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","PREVIOUS",true,3,2400,3000,50,0.8,102.5452,128.1816,922907
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","PREVIOUS",true,5,2400,3000,50,0.8,102.5452,128.1816,1538179
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","PREVIOUS",true,10,2100,2625,43.75,0.8,102.5452,128.1816,2691813
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","CURRENT",true,1,3600,3600,60,1,104.7794,104.7794,377206
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","CURRENT",true,2,2880,2880,48,1,104.7794,104.7794,603530
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","CURRENT",true,3,2400,2400,40,1,104.7794,104.7794,754412
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","CURRENT",true,5,2400,2400,40,1,104.7794,104.7794,1257353
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Assassino","CURRENT",true,10,2100,2100,35,1,104.7794,104.7794,2200368
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","PREVIOUS",true,1,3600,4500,75,0.8,104.0702,130.0877,468316
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","PREVIOUS",true,2,2880,3600,60,0.8,104.0702,130.0877,749305
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","PREVIOUS",true,3,2400,3000,50,0.8,104.0702,130.0877,936632
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","PREVIOUS",true,5,2400,3000,50,0.8,104.0702,130.0877,1561053
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","PREVIOUS",true,10,2100,2625,43.75,0.8,104.0702,130.0877,2731842
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","CURRENT",true,1,3600,3600,60,1,106.0916,106.0916,381930
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","CURRENT",true,2,2880,2880,48,1,106.0916,106.0916,611088
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","CURRENT",true,3,2400,2400,40,1,106.0916,106.0916,763859
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","CURRENT",true,5,2400,2400,40,1,106.0916,106.0916,1273099
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Atirador","CURRENT",true,10,2100,2100,35,1,106.0916,106.0916,2227923
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","PREVIOUS",true,1,3600,4500,75,0.8,121.4829,151.8537,546673
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","PREVIOUS",true,2,2880,3600,60,0.8,121.4829,151.8537,874677
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","PREVIOUS",true,3,2400,3000,50,0.8,121.4829,151.8537,1093346
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","PREVIOUS",true,5,2400,3000,50,0.8,121.4829,151.8537,1822244
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","PREVIOUS",true,10,2100,2625,43.75,0.8,121.4829,151.8537,3188927
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","CURRENT",true,1,3600,3600,60,1,124.4974,124.4974,448191
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","CURRENT",true,2,2880,2880,48,1,124.4974,124.4974,717105
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","CURRENT",true,3,2400,2400,40,1,124.4974,124.4974,896381
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","CURRENT",true,5,2400,2400,40,1,124.4974,124.4974,1493969
2,10,"Coração da Ruína Carmesim","EXTERMINIO",100,"Médico","CURRENT",true,10,2100,2100,35,1,124.4974,124.4974,2614446
